,SP-Subregião,MAPE Infectados,MAPE  Recuperados,Result
0,Limburg,3.13038482440478,0.1425273967276062,Passed
1,Limburg,3.247020733208942,0.1515943092635653,Passed
2,Limburg,3.2510361169595385,0.1563561011772018,Passed
3,Limburg,3.382528888864585,0.2051471001563077,Passed
4,Limburg,3.5798877859832015,0.1692394600613595,Passed
5,Limburg,3.826310630574008,0.17337415725853034,Passed
6,Limburg,3.5778234833381712,0.12078501827843062,Passed
7,Limburg,3.2806480287155297,0.11887790293230775,Passed
8,Limburg,3.1502373329997586,0.15482193359280694,Passed
9,Limburg,3.2623062414034845,0.16139634299777514,Passed
10,Limburg,3.4048488506147083,0.11521891948235295,Passed
11,Limburg,3.496042698140895,0.13570332485190853,Passed
12,Limburg,4.553346495809456,0.5576276630463822,Passed
13,Limburg,3.7279565989833374,0.2803048226392836,Passed
14,Limburg,3.0350648717330944,0.11283889357729025,Passed
15,Limburg,2.8168114965760878,0.11265120638687227,Passed
16,Limburg,2.657920338294052,0.14907050201220354,Passed
17,Limburg,2.3198168323537685,0.2429134325994763,Passed
18,Limburg,2.710615761332964,0.2897210016365464,Passed
19,Limburg,2.9068077454562373,0.12296443281254478,Passed
20,Limburg,2.7872218483027584,0.07423356518807404,Passed
21,Limburg,2.9226719561878065,0.07267592823833456,Passed
22,Limburg,3.2696754992461248,0.09679141381683996,Passed
23,Limburg,3.485022228978932,0.11343753824876325,Passed
24,Limburg,3.225665700469168,1.0330141159663278,Passed
25,Limburg,5.1247721442738685,0.17608915312399787,Passed
26,Limburg,4.0987542731036095,0.09590467557152148,Passed
27,Limburg,1.8550872170781725,0.0645265250423217,Passed
28,Limburg,0.6972364764726412,0.0987017239149386,Passed
29,Limburg,0.0022187932705809107,0.05404178522766278,Passed
30,Limburg,0.0,1.2216796705984898e-14,Passed
